Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Sales_Revenue,Cost,Profit,Shipping_Status,Satisfaction_Rating
ORD-23957,2025-08-07,CUST-1353,Small Business,Middle East & Africa,Saudi Arabia,Software & Cloud,Enterprise CRM License,2318.65,5,0.1,10433.93,2838.46,7595.47,Delivered,4
ORD-23958,2025-08-19,CUST-1018,Enterprise,Europe,Germany,Office Furniture,Conference Tables,1688.38,8,0.0,13507.04,8122.94,5384.1,Delivered,3
ORD-23959,2025-07-28,CUST-1166,Small Business,Middle East & Africa,South Africa,Office Furniture,Conference Tables,1466.63,2,0.0,2933.26,1703.58,1229.68,Delivered,4
ORD-23960,2025-12-06,CUST-1139,Corporate,Latin America,Brazil,Software & Cloud,Cloud Analytics Suite,2787.59,2,0.2,4460.14,975.83,3484.31,Delivered,5
ORD-23961,2025-12-20,CUST-1201,Enterprise,Europe,Spain,Electronics,Smartphones & Tablets,861.15,3,0.15,2195.93,1616.01,579.92,Delivered,4
ORD-23962,2025-05-18,CUST-1118,Enterprise,North America,Canada,Electronics,Laptops & Workstations,1653.77,2,0.0,3307.54,2177.27,1130.27,Delivered,3
ORD-23963,2025-08-07,CUST-1018,Corporate,Asia Pacific,Australia,Office Furniture,Acoustic Office Pods,3685.2,1,0.0,3685.2,2353.75,1331.45,Shipped,1
ORD-23964,2025-01-14,CUST-1158,Enterprise,North America,Mexico,Electronics,Laptops & Workstations,1535.22,5,0.0,7676.1,4730.97,2945.13,Delivered,4
ORD-23965,2025-09-20,CUST-1057,Small Business,Europe,United Kingdom,Office Furniture,Conference Tables,2592.25,1,0.0,2592.25,1294.69,1297.56,Shipped,4
ORD-23966,2025-10-02,CUST-1166,Small Business,Europe,Germany,Office Furniture,LED Desk Lighting,78.57,1,0.0,78.57,43.77,34.8,Delivered,5
ORD-23967,2026-01-01,CUST-1235,Corporate,North America,Mexico,Office Supplies,Presentation Equipment,159.69,1,0.1,143.72,81.83,61.89,Delivered,4
ORD-23968,2025-11-25,CUST-1168,Corporate,North America,Mexico,Electronics,Monitors & Displays,378.13,1,0.15,321.41,241.9,79.51,Delivered,3
ORD-23969,2025-06-25,CUST-1229,Corporate,North America,Mexico,Office Furniture,Ergonomic Executive Chairs,758.94,4,0.0,3035.76,1809.77,1225.99,Delivered,1
ORD-23970,2025-07-28,CUST-1034,Corporate,North America,USA,Office Supplies,High-Volume Printers,773.18,1,0.0,773.18,421.84,351.34,Shipped,5
ORD-23971,2025-09-27,CUST-1047,Enterprise,Europe,Germany,Office Furniture,Conference Tables,1599.9,1,0.2,1279.92,700.61,579.31,Delivered,4
ORD-23972,2026-06-29,CUST-1372,Corporate,North America,USA,Electronics,Monitors & Displays,548.41,15,0.0,8226.15,5565.53,2660.62,Delivered,5
ORD-23973,2026-06-29,CUST-1184,Small Business,North America,Mexico,Office Supplies,Paper & Stationeries Pack,48.68,1,0.1,43.81,23.86,19.95,Delivered,5
ORD-23974,2025-07-14,CUST-1227,Enterprise,North America,USA,Office Furniture,Ergonomic Executive Chairs,517.82,1,0.0,517.82,237.87,279.95,Delivered,3
ORD-23975,2026-05-06,CUST-1297,Small Business,Asia Pacific,India,Electronics,Smartphones & Tablets,642.11,3,0.0,1926.33,1536.55,389.78,Delivered,4
ORD-23976,2026-02-13,CUST-1132,Corporate,North America,USA,Electronics,Smartphones & Tablets,881.05,2,0.0,1762.1,1124.77,637.33,Delivered,4
ORD-23977,2025-05-18,CUST-1177,Small Business,Asia Pacific,Japan,Software & Cloud,DevOps Productivity Tools,548.39,1,0.0,548.39,125.49,422.9,Delivered,5
ORD-23978,2026-05-01,CUST-1327,Small Business,North America,Canada,Software & Cloud,Enterprise CRM License,2656.86,1,0.05,2524.02,741.43,1782.59,Delivered,5
ORD-23979,2025-04-04,CUST-1040,Enterprise,Europe,Germany,Office Furniture,Adjustable Standing Desks,637.78,1,0.15,542.11,319.69,222.42,Delivered,5
ORD-23980,2026-02-18,CUST-1281,Corporate,Europe,United Kingdom,Electronics,Smartphones & Tablets,691.18,4,0.0,2764.72,1780.87,983.85,Delivered,1
ORD-23981,2025-06-02,CUST-1375,Corporate,North America,Canada,Software & Cloud,DevOps Productivity Tools,407.44,3,0.05,1161.2,317.99,843.21,Delivered,2
ORD-23982,2025-01-25,CUST-1261,Corporate,Europe,Spain,Office Furniture,LED Desk Lighting,137.33,1,0.0,137.33,74.34,62.99,Delivered,3
ORD-23983,2025-07-20,CUST-1082,Corporate,Europe,United Kingdom,Software & Cloud,DevOps Productivity Tools,1406.65,2,0.0,2813.3,772.27,2041.03,Delivered,3
ORD-23984,2025-12-01,CUST-1214,Corporate,North America,USA,Software & Cloud,Enterprise CRM License,1197.59,5,0.05,5688.55,1561.35,4127.2,Delivered,4
ORD-23985,2026-03-23,CUST-1314,Small Business,North America,Mexico,Electronics,Laptops & Workstations,2305.15,3,0.0,6915.45,4987.51,1927.94,Delivered,4
ORD-23986,2026-05-07,CUST-1130,Small Business,North America,Canada,Software & Cloud,Enterprise CRM License,660.96,1,0.05,627.91,170.01,457.9,Delivered,4
ORD-23987,2025-02-12,CUST-1268,Corporate,North America,Canada,Office Supplies,Breakroom Supplies,84.49,2,0.0,168.98,95.33,73.65,Delivered,3
ORD-23988,2025-10-14,CUST-1270,Small Business,Middle East & Africa,South Africa,Office Furniture,Acoustic Office Pods,4127.05,1,0.0,4127.05,1892.99,2234.06,Delivered,4
ORD-23989,2025-11-09,CUST-1323,Small Business,Europe,France,Software & Cloud,Cybersecurity Suite,644.39,1,0.0,644.39,152.83,491.56,Delivered,3
ORD-23990,2025-05-05,CUST-1153,Corporate,Asia Pacific,India,Office Furniture,Ergonomic Executive Chairs,616.55,2,0.0,1233.1,765.3,467.8,Delivered,4
ORD-23991,2025-02-25,CUST-1229,Enterprise,Europe,Netherlands,Software & Cloud,DevOps Productivity Tools,524.15,4,0.0,2096.6,308.18,1788.42,Delivered,4
ORD-23992,2025-09-13,CUST-1194,Corporate,Asia Pacific,Australia,Electronics,Smart Wearables,218.68,2,0.15,371.76,278.29,93.47,Cancelled,2
ORD-23993,2025-04-29,CUST-1019,Enterprise,Europe,Netherlands,Software & Cloud,Enterprise CRM License,710.2,2,0.0,1420.4,328.75,1091.65,Delivered,3
ORD-23994,2025-12-12,CUST-1022,Corporate,Middle East & Africa,UAE,Software & Cloud,AI Assistant Subscription,813.46,5,0.2,3253.84,905.36,2348.48,Delivered,4
ORD-23995,2025-06-11,CUST-1174,Corporate,North America,Mexico,Electronics,Laptops & Workstations,1974.41,1,0.2,1579.53,1261.86,317.67,Delivered,4
ORD-23996,2026-06-09,CUST-1396,Enterprise,North America,Canada,Office Supplies,Breakroom Supplies,152.56,1,0.0,152.56,79.93,72.63,Delivered,2
ORD-23997,2025-06-22,CUST-1340,Small Business,Asia Pacific,South Korea,Electronics,Smartphones & Tablets,675.17,1,0.0,675.17,492.4,182.77,Shipped,4
ORD-23998,2025-10-25,CUST-1301,Corporate,Middle East & Africa,Saudi Arabia,Electronics,Smartphones & Tablets,809.92,2,0.15,1376.86,1071.77,305.09,Processing,5
ORD-23999,2025-06-24,CUST-1095,Enterprise,Asia Pacific,Singapore,Electronics,Smartphones & Tablets,1360.11,5,0.0,6800.55,4822.17,1978.38,Processing,4
ORD-24000,2026-01-11,CUST-1163,Enterprise,Latin America,Colombia,Electronics,Smart Wearables,441.19,4,0.05,1676.52,1203.51,473.01,Delivered,5
ORD-24001,2025-08-31,CUST-1285,Consumer,Europe,Netherlands,Office Supplies,Paper & Stationeries Pack,74.54,5,0.0,372.7,257.05,115.65,Delivered,4
ORD-24002,2025-05-02,CUST-1394,Consumer,North America,USA,Electronics,Monitors & Displays,370.77,3,0.0,1112.31,680.54,431.77,Cancelled,2
ORD-24003,2025-11-02,CUST-1390,Small Business,Latin America,Colombia,Office Supplies,High-Volume Printers,897.69,3,0.05,2558.42,1531.73,1026.69,Delivered,4
ORD-24004,2025-03-26,CUST-1186,Corporate,Middle East & Africa,UAE,Software & Cloud,AI Assistant Subscription,876.61,1,0.0,876.61,117.59,759.02,Delivered,4
ORD-24005,2026-01-13,CUST-1007,Enterprise,Asia Pacific,Australia,Software & Cloud,Cloud Analytics Suite,3591.03,4,0.1,12927.71,1658.19,11269.52,Delivered,3
ORD-24006,2025-07-23,CUST-1170,Enterprise,North America,USA,Office Supplies,Presentation Equipment,458.53,3,0.1,1238.03,760.51,477.52,Delivered,2
ORD-24007,2025-01-20,CUST-1013,Corporate,North America,Canada,Office Furniture,Adjustable Standing Desks,831.86,3,0.05,2370.8,1132.01,1238.79,Delivered,4
ORD-24008,2025-10-24,CUST-1023,Small Business,North America,Mexico,Electronics,Smart Wearables,330.14,1,0.05,313.63,206.61,107.02,Cancelled,2
ORD-24009,2025-04-24,CUST-1089,Small Business,North America,USA,Office Supplies,Storage & Archiving Units,299.73,2,0.05,569.49,397.96,171.53,Delivered,3
ORD-24010,2025-07-25,CUST-1332,Small Business,Europe,United Kingdom,Software & Cloud,AI Assistant Subscription,719.08,3,0.05,2049.38,548.97,1500.41,Delivered,4
ORD-24011,2025-02-21,CUST-1303,Enterprise,Asia Pacific,Japan,Electronics,Laptops & Workstations,1297.68,1,0.1,1167.91,870.02,297.89,Delivered,4
ORD-24012,2025-11-14,CUST-1347,Corporate,Europe,Germany,Electronics,Monitors & Displays,277.33,3,0.05,790.39,487.35,303.04,Processing,4
ORD-24013,2026-05-18,CUST-1273,Small Business,Europe,United Kingdom,Electronics,Monitors & Displays,646.3,1,0.1,581.67,378.11,203.56,Delivered,4
ORD-24014,2026-06-07,CUST-1028,Corporate,North America,USA,Office Furniture,Conference Tables,1882.39,1,0.0,1882.39,1172.97,709.42,Processing,4
ORD-24015,2026-02-04,CUST-1341,Enterprise,Middle East & Africa,South Africa,Electronics,Smartphones & Tablets,1311.58,1,0.0,1311.58,899.36,412.22,Delivered,4
ORD-24016,2026-01-09,CUST-1217,Corporate,North America,Mexico,Electronics,Monitors & Displays,425.34,5,0.1,1914.03,1295.5,618.53,Delivered,2
ORD-24017,2025-03-27,CUST-1144,Corporate,Asia Pacific,India,Office Furniture,Adjustable Standing Desks,722.09,1,0.05,685.99,311.0,374.99,Delivered,4
ORD-24018,2026-06-22,CUST-1204,Enterprise,North America,USA,Electronics,Monitors & Displays,476.76,1,0.15,405.25,307.95,97.3,Delivered,3
ORD-24019,2026-05-28,CUST-1161,Small Business,Latin America,Brazil,Electronics,Monitors & Displays,638.44,1,0.0,638.44,431.58,206.86,Delivered,4
ORD-24020,2025-11-17,CUST-1132,Corporate,North America,USA,Office Furniture,Ergonomic Executive Chairs,568.43,5,0.0,2842.15,1546.16,1295.99,Delivered,5
ORD-24021,2025-10-09,CUST-1261,Enterprise,North America,Mexico,Software & Cloud,Cloud Analytics Suite,938.63,2,0.0,1877.26,236.61,1640.65,Cancelled,1
ORD-24022,2025-04-07,CUST-1323,Corporate,Latin America,Chile,Electronics,Smart Wearables,235.59,5,0.0,1177.95,877.79,300.16,Delivered,4
ORD-24023,2025-10-20,CUST-1056,Small Business,Asia Pacific,South Korea,Electronics,Monitors & Displays,433.98,1,0.1,390.58,295.04,95.54,Shipped,4
ORD-24024,2026-04-23,CUST-1355,Corporate,Europe,United Kingdom,Electronics,Monitors & Displays,273.06,8,0.0,2184.48,1434.51,749.97,Delivered,3
ORD-24025,2025-03-15,CUST-1233,Enterprise,North America,Canada,Office Supplies,Paper & Stationeries Pack,30.15,1,0.05,28.64,16.59,12.05,Delivered,3
ORD-24026,2025-06-16,CUST-1373,Small Business,Middle East & Africa,Saudi Arabia,Electronics,Wireless Audio,126.32,2,0.15,214.74,158.63,56.11,Delivered,4
ORD-24027,2025-01-01,CUST-1249,Corporate,Europe,Germany,Software & Cloud,AI Assistant Subscription,625.61,3,0.1,1689.15,408.13,1281.02,Delivered,3
ORD-24028,2026-03-01,CUST-1034,Enterprise,Asia Pacific,India,Office Supplies,Storage & Archiving Units,266.56,1,0.15,226.58,157.97,68.61,Delivered,3
ORD-24029,2025-01-19,CUST-1207,Corporate,North America,Mexico,Electronics,Smartphones & Tablets,911.2,1,0.0,911.2,690.71,220.49,Cancelled,1
ORD-24030,2025-12-29,CUST-1379,Corporate,Middle East & Africa,UAE,Office Furniture,Acoustic Office Pods,3591.24,5,0.05,17058.39,9488.12,7570.27,Delivered,5
ORD-24031,2025-06-25,CUST-1352,Consumer,Latin America,Chile,Electronics,Monitors & Displays,471.87,1,0.0,471.87,377.34,94.53,Processing,5
ORD-24032,2025-12-15,CUST-1261,Corporate,Europe,Germany,Office Supplies,Presentation Equipment,182.23,1,0.0,182.23,102.74,79.49,Delivered,4
ORD-24033,2025-12-21,CUST-1327,Small Business,North America,Mexico,Electronics,Wireless Audio,117.7,5,0.15,500.22,336.02,164.2,Shipped,3
ORD-24034,2026-06-17,CUST-1009,Enterprise,North America,Canada,Software & Cloud,Enterprise CRM License,1749.4,4,0.0,6997.6,2059.08,4938.52,Delivered,1
ORD-24035,2026-01-01,CUST-1136,Enterprise,North America,Canada,Electronics,Laptops & Workstations,1248.71,2,0.15,2122.81,1379.27,743.54,Delivered,4
ORD-24036,2025-05-17,CUST-1168,Enterprise,Latin America,Colombia,Software & Cloud,AI Assistant Subscription,339.62,3,0.0,1018.86,192.98,825.88,Shipped,4
ORD-24037,2026-07-17,CUST-1221,Small Business,North America,Canada,Office Furniture,Ergonomic Executive Chairs,528.93,3,0.0,1586.79,756.27,830.52,Delivered,5
ORD-24038,2026-06-16,CUST-1204,Enterprise,Europe,Netherlands,Software & Cloud,Enterprise CRM License,1819.64,4,0.0,7278.56,1678.59,5599.97,Delivered,3
ORD-24039,2026-02-22,CUST-1230,Corporate,North America,Canada,Software & Cloud,DevOps Productivity Tools,1286.89,4,0.0,5147.56,921.12,4226.44,Delivered,4
ORD-24040,2025-10-10,CUST-1277,Small Business,Asia Pacific,India,Office Supplies,Breakroom Supplies,93.13,3,0.1,251.45,134.95,116.5,Delivered,3
ORD-24041,2025-09-11,CUST-1132,Corporate,North America,USA,Electronics,Wireless Audio,318.25,3,0.1,859.27,535.5,323.77,Cancelled,2
ORD-24042,2025-01-18,CUST-1200,Corporate,Europe,United Kingdom,Office Supplies,Breakroom Supplies,51.91,2,0.0,103.82,58.12,45.7,Delivered,4
ORD-24043,2025-09-20,CUST-1294,Corporate,Europe,Netherlands,Electronics,Smartphones & Tablets,675.29,2,0.0,1350.58,935.9,414.68,Delivered,3
ORD-24044,2025-02-22,CUST-1307,Small Business,North America,Mexico,Software & Cloud,Enterprise CRM License,553.45,1,0.0,553.45,141.32,412.13,Shipped,4
ORD-24045,2025-05-27,CUST-1090,Enterprise,North America,USA,Office Supplies,High-Volume Printers,1174.06,2,0.05,2230.71,1233.37,997.34,Delivered,3
ORD-24046,2025-05-20,CUST-1370,Consumer,Latin America,Chile,Office Supplies,Breakroom Supplies,128.62,1,0.0,128.62,82.82,45.8,Delivered,5
ORD-24047,2025-06-17,CUST-1081,Enterprise,North America,USA,Software & Cloud,Cybersecurity Suite,1585.15,2,0.0,3170.3,399.77,2770.53,Delivered,4
ORD-24048,2026-02-11,CUST-1029,Enterprise,Asia Pacific,Japan,Office Furniture,LED Desk Lighting,98.66,3,0.1,266.38,129.55,136.83,Delivered,5
ORD-24049,2025-04-16,CUST-1107,Corporate,Asia Pacific,Japan,Office Supplies,High-Volume Printers,834.34,2,0.05,1585.25,1007.61,577.64,Delivered,5
ORD-24050,2026-02-18,CUST-1009,Corporate,North America,USA,Software & Cloud,Cybersecurity Suite,708.52,3,0.05,2019.28,596.28,1423.0,Delivered,5
ORD-24051,2025-09-10,CUST-1329,Enterprise,Europe,Germany,Electronics,Wireless Audio,100.86,1,0.1,90.77,61.67,29.1,Delivered,3
ORD-24052,2025-02-28,CUST-1274,Corporate,Asia Pacific,South Korea,Electronics,Smartphones & Tablets,1393.78,1,0.0,1393.78,947.28,446.5,Delivered,5
ORD-24053,2026-04-07,CUST-1233,Corporate,North America,Mexico,Software & Cloud,Cybersecurity Suite,1124.25,1,0.0,1124.25,144.35,979.9,Delivered,4
ORD-24054,2026-07-11,CUST-1060,Small Business,Asia Pacific,South Korea,Electronics,Wireless Audio,343.86,1,0.0,343.86,209.35,134.51,Shipped,3
ORD-24055,2026-04-10,CUST-1174,Small Business,North America,USA,Office Furniture,Conference Tables,1605.81,3,0.0,4817.43,2565.91,2251.52,Shipped,5
ORD-24056,2025-03-13,CUST-1130,Enterprise,Middle East & Africa,UAE,Office Furniture,LED Desk Lighting,84.94,8,0.1,611.57,364.82,246.75,Delivered,3
ORD-24057,2025-10-24,CUST-1050,Enterprise,Latin America,Colombia,Office Furniture,Ergonomic Executive Chairs,649.46,1,0.1,584.51,277.51,307.0,Delivered,3
ORD-24058,2025-07-05,CUST-1350,Corporate,North America,Mexico,Office Supplies,Breakroom Supplies,159.47,4,0.05,605.99,317.14,288.85,Shipped,4
ORD-24059,2025-03-28,CUST-1310,Enterprise,North America,Canada,Office Supplies,High-Volume Printers,1041.58,8,0.1,7499.38,4603.02,2896.36,Delivered,5
ORD-24060,2026-02-28,CUST-1239,Small Business,Europe,France,Electronics,Wireless Audio,250.01,1,0.0,250.01,165.85,84.16,Delivered,3
ORD-24061,2025-11-14,CUST-1161,Consumer,North America,USA,Software & Cloud,Enterprise CRM License,2498.32,2,0.05,4746.81,961.62,3785.19,Delivered,1
ORD-24062,2026-02-28,CUST-1207,Enterprise,Asia Pacific,Japan,Office Supplies,Presentation Equipment,523.74,2,0.0,1047.48,689.71,357.77,Delivered,5
ORD-24063,2025-08-24,CUST-1257,Enterprise,Asia Pacific,Singapore,Office Furniture,Adjustable Standing Desks,898.16,1,0.05,853.25,510.94,342.31,Shipped,3
ORD-24064,2026-06-25,CUST-1288,Corporate,North America,Canada,Office Furniture,Adjustable Standing Desks,1327.89,2,0.05,2522.99,1290.82,1232.17,Delivered,3
ORD-24065,2026-01-17,CUST-1261,Corporate,Middle East & Africa,Saudi Arabia,Electronics,Wireless Audio,323.63,4,0.1,1165.07,743.66,421.41,Shipped,3
ORD-24066,2025-05-05,CUST-1122,Consumer,North America,USA,Office Supplies,Paper & Stationeries Pack,59.76,1,0.15,50.8,28.38,22.42,Delivered,3
ORD-24067,2025-11-20,CUST-1025,Consumer,Europe,Netherlands,Electronics,Laptops & Workstations,2370.04,5,0.05,11257.69,7965.87,3291.82,Delivered,5
ORD-24068,2026-01-25,CUST-1094,Enterprise,Asia Pacific,Japan,Electronics,Laptops & Workstations,1239.18,3,0.0,3717.54,2564.6,1152.94,Shipped,3
ORD-24069,2025-03-22,CUST-1147,Corporate,Latin America,Colombia,Electronics,Monitors & Displays,654.34,5,0.15,2780.95,1727.87,1053.08,Delivered,5
ORD-24070,2025-05-22,CUST-1080,Corporate,North America,USA,Electronics,Smart Wearables,209.19,3,0.0,627.57,478.14,149.43,Delivered,2
ORD-24071,2025-01-21,CUST-1282,Corporate,Europe,France,Office Furniture,Adjustable Standing Desks,1207.07,1,0.1,1086.36,601.83,484.53,Delivered,4
ORD-24072,2025-08-31,CUST-1078,Small Business,North America,USA,Software & Cloud,Cloud Analytics Suite,3184.94,1,0.1,2866.45,730.02,2136.43,Delivered,5
ORD-24073,2025-02-15,CUST-1130,Corporate,Asia Pacific,India,Office Furniture,Conference Tables,2346.18,3,0.0,7038.54,3519.88,3518.66,Delivered,2
ORD-24074,2026-01-11,CUST-1248,Small Business,Europe,France,Electronics,Monitors & Displays,649.66,2,0.15,1104.42,878.65,225.77,Delivered,5
ORD-24075,2026-04-15,CUST-1278,Consumer,North America,USA,Electronics,Laptops & Workstations,2221.77,1,0.0,2221.77,1609.82,611.95,Delivered,3
ORD-24076,2026-03-18,CUST-1078,Corporate,Middle East & Africa,Saudi Arabia,Electronics,Smartphones & Tablets,733.18,4,0.0,2932.72,1796.22,1136.5,Delivered,4
ORD-24077,2025-08-28,CUST-1321,Corporate,Europe,Netherlands,Electronics,Laptops & Workstations,1830.98,10,0.15,15563.33,11130.9,4432.43,Delivered,3
ORD-24078,2026-01-15,CUST-1132,Consumer,Asia Pacific,South Korea,Electronics,Smart Wearables,188.61,4,0.05,716.72,547.25,169.47,Delivered,5
ORD-24079,2025-05-03,CUST-1024,Corporate,Middle East & Africa,UAE,Software & Cloud,DevOps Productivity Tools,896.41,3,0.1,2420.31,593.51,1826.8,Delivered,4
ORD-24080,2025-10-12,CUST-1364,Small Business,Middle East & Africa,South Africa,Office Supplies,Paper & Stationeries Pack,92.82,8,0.0,742.56,459.15,283.41,Delivered,4
ORD-24081,2025-04-01,CUST-1065,Corporate,North America,USA,Office Supplies,Storage & Archiving Units,261.92,1,0.05,248.82,135.74,113.08,Delivered,5
ORD-24082,2026-05-19,CUST-1163,Corporate,North America,Mexico,Electronics,Monitors & Displays,632.78,5,0.0,3163.9,1975.04,1188.86,Delivered,3
ORD-24083,2025-05-09,CUST-1329,Small Business,North America,USA,Office Supplies,Presentation Equipment,316.81,2,0.0,633.62,345.29,288.33,Delivered,5
ORD-24084,2025-04-25,CUST-1224,Corporate,North America,USA,Office Supplies,High-Volume Printers,545.85,2,0.1,982.53,548.95,433.58,Processing,2
ORD-24085,2026-06-03,CUST-1295,Enterprise,North America,USA,Electronics,Smartphones & Tablets,929.53,1,0.0,929.53,618.06,311.47,Delivered,4
ORD-24086,2025-12-13,CUST-1026,Small Business,North America,Canada,Software & Cloud,Enterprise CRM License,542.39,1,0.05,515.27,140.85,374.42,Delivered,4
ORD-24087,2025-01-18,CUST-1089,Corporate,Europe,Spain,Office Furniture,Ergonomic Executive Chairs,898.14,4,0.1,3233.3,1880.04,1353.26,Delivered,4
ORD-24088,2026-05-15,CUST-1317,Enterprise,North America,Mexico,Office Supplies,High-Volume Printers,935.88,2,0.05,1778.17,1244.14,534.03,Delivered,5
ORD-24089,2026-04-11,CUST-1360,Small Business,Europe,Germany,Office Supplies,Presentation Equipment,323.7,3,0.0,971.1,542.76,428.34,Shipped,4
ORD-24090,2025-06-05,CUST-1141,Enterprise,Latin America,Colombia,Office Furniture,LED Desk Lighting,95.43,3,0.0,286.29,161.44,124.85,Processing,3
ORD-24091,2025-05-26,CUST-1057,Enterprise,North America,USA,Software & Cloud,DevOps Productivity Tools,1365.79,1,0.1,1229.21,345.87,883.34,Delivered,4
ORD-24092,2025-07-10,CUST-1071,Consumer,Europe,Germany,Electronics,Smart Wearables,330.95,1,0.0,330.95,261.29,69.66,Delivered,4
ORD-24093,2026-05-16,CUST-1251,Consumer,Asia Pacific,Singapore,Office Supplies,Paper & Stationeries Pack,79.26,3,0.2,190.22,110.46,79.76,Delivered,5
ORD-24094,2026-01-18,CUST-1269,Enterprise,North America,USA,Electronics,Laptops & Workstations,1260.39,1,0.0,1260.39,761.93,498.46,Delivered,4
ORD-24095,2025-04-19,CUST-1105,Corporate,Asia Pacific,India,Electronics,Wireless Audio,320.7,4,0.0,1282.8,862.36,420.44,Delivered,4
ORD-24096,2025-10-09,CUST-1217,Corporate,North America,Mexico,Software & Cloud,DevOps Productivity Tools,613.74,5,0.1,2761.83,383.39,2378.44,Delivered,4
ORD-24097,2025-02-16,CUST-1331,Enterprise,Asia Pacific,India,Software & Cloud,AI Assistant Subscription,355.12,3,0.0,1065.36,129.12,936.24,Cancelled,2
ORD-24098,2026-01-13,CUST-1370,Enterprise,Europe,France,Office Furniture,LED Desk Lighting,154.78,5,0.0,773.9,463.83,310.07,Delivered,5
ORD-24099,2025-06-29,CUST-1088,Consumer,North America,USA,Software & Cloud,DevOps Productivity Tools,402.48,1,0.05,382.36,104.52,277.84,Shipped,4
ORD-24100,2026-05-05,CUST-1202,Small Business,Asia Pacific,Australia,Office Supplies,Breakroom Supplies,71.23,3,0.0,213.69,147.73,65.96,Delivered,5
ORD-24101,2025-04-15,CUST-1006,Corporate,Europe,Spain,Electronics,Wireless Audio,311.57,1,0.15,264.83,197.47,67.36,Delivered,4
ORD-24102,2026-03-26,CUST-1228,Corporate,North America,Canada,Software & Cloud,Cloud Analytics Suite,1091.9,2,0.0,2183.8,400.74,1783.06,Delivered,4
ORD-24103,2026-07-12,CUST-1117,Small Business,North America,Mexico,Office Furniture,Acoustic Office Pods,2329.21,2,0.05,4425.5,2862.14,1563.36,Shipped,3
ORD-24104,2025-05-21,CUST-1164,Corporate,Europe,France,Electronics,Smartphones & Tablets,742.18,3,0.0,2226.54,1529.35,697.19,Delivered,4
ORD-24105,2025-08-13,CUST-1152,Enterprise,Europe,Netherlands,Office Furniture,Acoustic Office Pods,4469.92,5,0.0,22349.6,14350.89,7998.71,Delivered,3
ORD-24106,2026-02-10,CUST-1100,Corporate,North America,Canada,Electronics,Wireless Audio,253.65,3,0.0,760.95,465.41,295.54,Delivered,4
ORD-24107,2026-06-26,CUST-1368,Consumer,North America,Canada,Office Furniture,Conference Tables,2783.0,1,0.2,2226.4,1238.77,987.63,Delivered,4
ORD-24108,2026-03-01,CUST-1024,Enterprise,North America,Mexico,Office Furniture,Acoustic Office Pods,2998.01,2,0.0,5996.02,2852.96,3143.06,Delivered,3
ORD-24109,2026-03-01,CUST-1277,Consumer,Europe,Netherlands,Electronics,Smartphones & Tablets,1046.94,1,0.1,942.25,604.6,337.65,Delivered,1
ORD-24110,2025-08-14,CUST-1029,Enterprise,North America,USA,Office Furniture,Adjustable Standing Desks,1396.51,1,0.05,1326.68,641.02,685.66,Delivered,3
ORD-24111,2025-11-14,CUST-1160,Corporate,North America,Mexico,Software & Cloud,Enterprise CRM License,930.7,3,0.05,2652.5,583.15,2069.35,Delivered,4
ORD-24112,2026-07-18,CUST-1383,Consumer,North America,Canada,Software & Cloud,Cloud Analytics Suite,4347.9,1,0.05,4130.5,1195.77,2934.73,Delivered,3
ORD-24113,2025-11-25,CUST-1090,Small Business,Europe,Germany,Office Supplies,Paper & Stationeries Pack,58.42,1,0.15,49.66,24.91,24.75,Processing,4
ORD-24114,2025-02-23,CUST-1093,Enterprise,Asia Pacific,India,Software & Cloud,AI Assistant Subscription,503.08,5,0.0,2515.4,750.83,1764.57,Delivered,4
ORD-24115,2025-12-18,CUST-1092,Consumer,Asia Pacific,India,Software & Cloud,DevOps Productivity Tools,839.45,3,0.1,2266.52,629.41,1637.11,Delivered,4
ORD-24116,2025-06-06,CUST-1344,Consumer,Latin America,Chile,Software & Cloud,Cybersecurity Suite,1388.79,3,0.0,4166.37,673.3,3493.07,Delivered,3
ORD-24117,2025-03-28,CUST-1176,Enterprise,Europe,France,Office Furniture,Adjustable Standing Desks,729.84,2,0.1,1313.71,651.87,661.84,Delivered,4
ORD-24118,2025-02-17,CUST-1025,Small Business,Europe,Spain,Office Supplies,Paper & Stationeries Pack,102.69,10,0.0,1026.9,538.89,488.01,Delivered,4
ORD-24119,2025-02-06,CUST-1298,Consumer,North America,USA,Electronics,Laptops & Workstations,2170.02,2,0.05,4123.04,2547.04,1576.0,Delivered,3
ORD-24120,2025-11-26,CUST-1240,Enterprise,Asia Pacific,Singapore,Office Supplies,High-Volume Printers,843.26,8,0.0,6746.08,3884.27,2861.81,Delivered,4
ORD-24121,2025-12-07,CUST-1217,Corporate,North America,Canada,Software & Cloud,Cloud Analytics Suite,1832.91,4,0.1,6598.48,1005.49,5592.99,Delivered,4
ORD-24122,2025-08-01,CUST-1130,Small Business,North America,USA,Electronics,Smartphones & Tablets,698.93,2,0.05,1327.97,939.63,388.34,Shipped,5
ORD-24123,2025-01-19,CUST-1366,Small Business,Europe,Spain,Software & Cloud,AI Assistant Subscription,559.64,3,0.0,1678.92,225.79,1453.13,Delivered,4
